"platform_name","news_url","news_title","news_content","news_posttime"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615314.html","直真科技： 中标结果公示","每经AI快讯，直真科技10月29日午间发布公告称，近日，等平台发布了，郑州航空港经济综合实验区大数据产业园大数据处理中心项目算力集群部分建设、维护、运营一体化一标段中标候选人公示期满无异议，于2024年10月28日在郑州航空港经济综合实验区公共资源交易中心第四开标室进行了定标，北京直真科技股份有限公司与河南智云数据信息技术股份有限公司组成的联合体为该项目中标方。中标金额约9.02亿元。","2024-10-29 11:55:43"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615311.html","东杰智能：10月28日召开董事会会议","每经AI快讯，东杰智能10月29日午间发布公告称，公司第八届第二十六次董事会会议于2024年10月28日在公司会议室以通讯方式召开。审议了等。道达号“个股趋势”提醒：1. 近30日内无机构对东杰智能进行调研。","2024-10-29 11:54:44"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615309.html","国海证券给予万兴科技增持评级：Q3业绩承压，多产品年度版本更新静待放量","每经AI快讯，国海证券10月28日发布研报称，给予万兴科技增持评级。评级理由主要包括：1）受产品推广转化周期+流量成本上升，公司业绩短暂承压；2）致力打造全球化品牌+AI投入加大，营销/研发费用率有所提升；3）多产品年度大版本密集更新，静待推广放量加速。风险提示：产品创新及技术应用；宏观经济；汇率波动；人才竞争；商誉减值风险。","2024-10-29 11:53:20"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615308.html","民生证券给予宁波银行推荐评级：营收增长提速，息差韧性较强","每经AI快讯，民生证券10月29日发布研报称，给予宁波银行推荐评级。评级理由主要包括：1）营收、归母净利润增速均边际提升；2）对公信贷延续高增，净息差有韧性；3）不良率保持平稳，拨备覆盖率维持400%以上。风险提示：宏观经济波动超预期；资产质量恶化；行业净息差下行超预期。","2024-10-29 11:53:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615306.html","华福证券给予东山精密买入评级，业绩符合预期，看好FPC成为消费电子创新核心收益零部件","每经AI快讯，华福证券10月29日发布研报称，给予东山精密买入评级。评级理由主要包括：1）公司经营稳健，汇兑收益和非经损益影响同比增速；2）看好FPC在此轮消费电子创新浪潮的成长性。风险提示：下游手机需求不及预期、端侧 AI 对零部件创新需求不及预期、公司应用领域开拓不及预期。","2024-10-29 11:51:03"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615305.html","华福证券给予欧派家居买入评级，Q3营收承压盈利改善，关注边际变化","每经AI快讯，华福证券10月29日发布研报称，给予欧派家居买入评级。评级理由主要包括：1）行业需求偏弱导致营收持续承压；2）降本控费毛利率提升显著，带动盈利表现好于营收。风险提示：市场需求变化的风险、市场竞争加剧的风险、经销商管理风险。","2024-10-29 11:50:46"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615304.html","山西证券给予内蒙一机增持评级，单季度营收显著增长，研发投入持续加大","每经AI快讯，山西证券10月29日发布研报称，给予内蒙一机增持评级。评级理由主要包括：1）单季度营收显著增长，研发投入持续加大；2）聚焦新研装备列装，加大外贸市场开拓。风险提示：外贸交付不及预期；内需订单不及预期。","2024-10-29 11:50:40"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615303.html","华安证券给予九号公司买入评级：强alpha持续兑现","每经AI快讯，华安证券10月29日发布研报称，给予九号公司买入评级。评级理由主要包括：1）公司发布2024Q3业绩；2）收入分析：全品类高增势头总体延续；3）利润分析：两轮车贡献核心利润。风险提示：行业景气度波动，行业竞争加剧，新品不及预期。","2024-10-29 11:50:31"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615301.html","中安科子公司常州明景中标南方电网项目","每经AI快讯，据中安科官微消息，近日，中安科境内全资子公司常州明景物联传感有限公司在2024年南方电网数字电网科技有限公司配网视联终端及通信单元第一批公开招标采购项目中成功中标，标志着常州明景正式成为南方电网数字电网科技公司的直接供应商。","2024-10-29 11:48:37"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615300.html","交通运输部：前三季度完成交通固定资产投资2.7万亿元","每经AI快讯，10月29日，交通运输部公布的数据显示，前三季度，完成交通固定资产投资2.7万亿元。其中，公路、水运投资分别完成1.9万亿元和1576亿元。","2024-10-29 11:47:11"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615298.html","山西证券给予优利德买入评级，2024三季报毛利率创新高，多重利好支撑高成长","每经AI快讯，山西证券10月29日发布研报称，给予优利德买入评级。评级理由主要包括：1）Q3单季度业绩实现较快增长，其中营收同比增速超21%，环比增长3.55%；2）报告期内，产品结构优化拉动盈利能力持续提升，公司销售毛利率增长2.40pct至44.82%，创下近五年新高；3）公司坚持加大研发投入，持续自主创新，期间费用率有所增加；4）展望四季度，公司业绩稳健增长可期。风险提示：下游需求不及预期；市场竞争加剧风险；原材料波动风险；新产品开发进度不及预期；海外市场拓展不及预期；控股股东解禁减持风险等。","2024-10-29 11:43:02"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615295.html","亚太主要股指午间涨跌不一","每经AI快讯，周二，截至11:30，亚太主要股指涨跌不一，日经225指数涨0.55%报38819.51点，成分股多数上涨，三菱日联金融涨3.33%，三井住友金融集团涨2.53%，东京海上控股涨1.83%，RECRUIT涨1.48%，软银公司涨1.28%，任天堂跌0.04%。韩国综合指数跌0.21%报2606.88点，成分股多数下跌，LG化学跌7.08%，现代摩比斯跌3.56%，SK海力士跌2.96%，三星SDI跌2.58%，韩国锌业涨7.38%，韩亚金融集团涨2.14%，三星电子涨2.07%。澳洲标普200指数涨0.59%报8270.4点。新西兰标普50指数跌0.21%报12744.48点。","2024-10-29 11:38:08"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615294.html","美元兑离岸人民币刚刚突破7.1500元关口","每经AI快讯，美元兑离岸人民币刚刚突破7.1500元关口，最新报7.1501元，日内涨0.09%；美元兑在岸人民币最新报7.1349元，日内涨0.14%。","2024-10-29 11:38:05"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615292.html","国内期货主力合约多数下跌","每经AI快讯，10月29日，截至午间收盘，国内期货主力合约多数下跌，苹果涨超2%，沪银涨超1%，烧碱、沪金涨近1%；跌幅方面，集运欧线跌超6%，SC原油跌超4%，低硫燃料油跌超3%，PTA、苯乙烯、对二甲苯、工业硅跌超2%，沪镍、燃料油、短纤、液化气跌超1%。","2024-10-29 11:36:03"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615289.html","中泰证券给予紫燕食品买入评级，收入环比降速，盈利能力承压","每经AI快讯，中泰证券10月29日发布研报称，给予紫燕食品买入评级。评级理由主要包括：1）鲜货收入环比Q2降速，香辣休闲贡献增量；2）Q3毛利率同比微降，管理费用率上升。风险提示：宏观经济低迷导致需求不及预期风险；食品安全风险；主要原材料价格波动的风险；市场开拓不及预期的风险；研报信息更新不及时的风险。","2024-10-29 11:34:33"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615288.html","中证转债指数午盘跌0.28%","每经AI快讯，10月29日，中证转债指数午盘跌0.28%，万得可转债等权指数午盘跌0.61%。其中，43只可转债跌幅超2%，红相转债、宏辉转债、赛龙转债、麦米转2、迪贝转债跌幅居前，分别跌7.33%、6.97%、4.62%、4.42%、4.3%。涨幅方面，14只可转债涨幅超2%，盛航转债、双良转债、惠城转债、宏昌转债、崇达转2涨幅居前，分别涨10.32%、6.93%、5.27%、5.11%、4.23%。","2024-10-29 11:33:52"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615287.html","国债期货午盘多数上涨，30年期主力合约涨0.13%","每经AI快讯，10月29日，国债期货午盘多数上涨，30年期主力合约涨0.13%，10年期主力合约涨0.04%，5年期主力合约基本持平，2年期主力合约涨0.03%。","2024-10-29 11:33:05"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615286.html","华安证券给予杰瑞股份增持评级，合同负债增加显著，持续看好公司发展","每经AI快讯，华安证券10月28日发布研报称，给予杰瑞股份增持评级。评级理由主要包括：1）2024年Q3公司经营稳定；2）合同负债增长显著，三费管控稳定；3）股东回购彰显信心。风险提示：1）技术研发突破不及预期；2）下游需求不及预期；3）核心技术人员流失；4）原材料成本大幅波动影响毛利率；5）油价波动的风险。","2024-10-29 11:32:40"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615285.html","煤炭股下挫，云维股份跌逾7%","每经AI快讯，10月29日，煤炭股下挫，云维股份跌逾7%，兰花科创、大有能源、昊华能源跌逾5%。","2024-10-29 11:32:36"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615284.html","中泰证券给予中炬高新买入评级，经营触底反弹，利润增长超预期","每经AI快讯，中泰证券10月29日发布研报称，给予中炬高新买入评级。评级理由主要包括：1）2024Q3调味品收入环比改善，鸡精鸡粉增长较快；2）毛利率提升显著，费用率控制良好。风险提示：食品安全风险；中高端酱油竞争加剧；全国化不及预期；研报信息更新不及时的风险。","2024-10-29 11:32:21"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615283.html","中泰证券给予太极集团买入评级，业绩短期承压，人事变动有望带来积极影响","每经AI快讯，中泰证券10月29日发布研报称，给予太极集团买入评级。评级理由主要包括：1）高基数叠加淡季因素，医药工业收入下滑较多；2）各业务板块不同程度承压，结构变化下毛利率有所波动；3）净利率仍有提升空间，渠道库存去化持续推进中。风险提示：原材料价格波动的风险；核心产品市场竞争加剧风险；政策变化风险；研报使用信息数据更新不及时的风险。","2024-10-29 11:32:17"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3615282.html","富时A50期指转跌，此前涨约1%","每经AI快讯，富时A50期指转跌，此前涨约1%。","2024-10-29 11:30:36"
